FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_sprint_distance_full_all_per_match,win_sprint_distance_full_all_per_match,z_sprint_distance_full_all_per_match,imputed_sprint_distance_full_all_per_match,raw_hsr_count_full_all_per_match,win_hsr_count_full_all_per_match,z_hsr_count_full_all_per_match,imputed_hsr_count_full_all_per_match,raw_dribble_success_rate_pct,win_dribble_success_rate_pct,z_dribble_success_rate_pct,imputed_dribble_success_rate_pct,raw_crosses_per90,win_crosses_per90,z_crosses_per90,imputed_crosses_per90,raw_cross_success_rate_pct,win_cross_success_rate_pct,z_cross_success_rate_pct,imputed_cross_success_rate_pct,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_pa_entry_per90,win_pa_entry_per90,z_pa_entry_per90,imputed_pa_entry_per90,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_regain_within_5s_per90,win_regain_within_5s_per90,z_regain_within_5s_per90,imputed_regain_within_5s_per90,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center,distance_to_cluster_center_3,score_cluster_0,score_cluster_1,score_cluster_2,score_cluster_3,rank_cluster_0,rank_cluster_1,rank_cluster_2,rank_cluster_3
持井　響太,Kyota Mochii,SH,サイドハーフ,154.82758620689654,154.82758620689654,1.003625,0,53.37931034482759,53.37931034482759,1.580676,0,51.51212121212121,51.51212121212121,0.270915,0,0.8205796157603387,0.8205796157603387,-0.800996,0,24.99642857142857,24.99642857142857,0.314662,0,0.9084988603060892,0.9084988603060892,-0.397083,0,1.2601758384890915,1.2601758384890915,-0.215285,0,11.363636363636363,11.363636363636363,0.545418,0,0.8498860306089222,0.8498860306089222,-0.571199,0,0,0.0,0,1.526674,2.6437623442892897,2.369016,-0.842114,-1.413364,-2.6437623442892897,31,169,171,120
岡澤　昂星,Kosei Okazawa,SH,サイドハーフ,84.3,84.3,-0.424648,0,41.0,41.0,0.458934,0,50.0,50.0,0.187959,0,0.6174452793204834,0.6174452793204834,-0.953441,0,33.33333333333333,33.33333333333333,1.132468,0,0.8526625285854296,0.8526625285854296,-0.512771,0,1.0290754655341392,1.0290754655341392,-0.483974,0,8.333333333333332,8.333333333333332,0.054304,0,1.8817379941195689,1.8817379941195689,1.452523,0,0,0.0,1,2.19207,2.492742077108059,-0.44968800000000003,1.264564,-1.950186,-2.492742077108059,122,37,180,107
大澤　朋也,Tomoya Osawa,SH,サイドハーフ,153.578125,153.578125,0.978322,0,36.953125,36.953125,0.092229,0,36.663333333333334,36.663333333333334,-0.5437,0,2.1215880893300247,2.1215880893300247,0.175365,0,31.573684210526316,31.573684210526316,0.959856,0,1.1166253101736974,1.1166253101736974,0.034137,0,2.009925558312655,2.009925558312655,0.656411,0,12.5,12.5,0.729585,0,0.6699751861042184,0.6699751861042184,-0.92405,0,0,0.0,0,1.87829,2.361561700673519,1.7269619999999999,-0.3803500000000001,0.8659129999999999,-2.361561700673519,43,145,49,93
萩野　滉大,Kodai Hagino,SH,サイドハーフ,65.125,65.125,-0.812966,0,36.55,36.55,0.0557,0,0.0,0.0,-2.555077,0,0.3289473684210526,0.3289473684210526,-1.169948,0,20.0,20.0,-0.17546,0,0.5921052631578947,0.5921052631578947,-1.052624,0,0.5921052631578947,0.5921052631578947,-0.992018,0,0.0,0.0,-1.296257,0,1.644736842105263,1.644736842105263,0.987704,0,0,0.0,1,1.935268,3.765995798829441,-1.7492839999999998,3.5427809999999997,-3.2145900000000003,-3.765995798829441,164,9,209,167
新里　涼,Ryo Niizato,SH,サイドハーフ,61.76923076923077,61.76923076923077,-0.880925,0,30.076923076923077,30.076923076923077,-0.530853,0,61.54615384615385,61.54615384615385,0.821389,0,0.7280080889787665,0.7280080889787665,-0.870467,0,37.5,37.5,1.541195,0,0.8796764408493428,0.8796764408493428,-0.456801,0,1.2740141557128413,1.2740141557128413,-0.199196,0,6.25,6.25,-0.283336,0,1.031344792719919,1.031344792719919,-0.215313,0,0,0.0,3,2.037239,2.037238363731157,-1.610974,-1.036702,-1.526464,-2.037238363731157,160,178,173,80
水野　颯太,Hayata Mizuno,SH,サイドハーフ,121.80851063829788,121.80851063829788,0.334947,0,37.91489361702128,37.91489361702128,0.179379,0,68.18863636363636,68.18863636363636,1.185801,0,4.216478190630048,4.216478190630048,1.747505,0,10.341379310344829,10.341379310344829,-1.122919,0,1.0177705977382876,1.0177705977382876,-0.170681,0,1.890145395799677,1.890145395799677,0.517149,0,8.333333333333332,8.333333333333332,0.054304,0,0.8723747980613893,0.8723747980613893,-0.527093,0,0,0.0,0,2.488912,2.6303758692158428,1.031475,-1.7128940000000001,2.093973,-2.6303758692158428,64,195,31,119
牛之濵　拓,Taku Ushinohama,SH,サイドハーフ,78.39024390243902,78.39024390243902,-0.544328,0,35.36585365853659,35.36585365853659,-0.051601,0,40.0,40.0,-0.360648,0,2.1448598130841123,2.1448598130841123,0.192829,0,25.488235294117644,25.488235294117644,0.362906,0,1.0934579439252337,1.0934579439252337,-0.013864,0,1.5981308411214954,1.5981308411214954,0.177638,0,6.896551724137931,6.896551724137931,-0.178551,0,0.6728971962616823,0.6728971962616823,-0.918319,0,0,0.0,3,1.184918,1.1849176642514025,-0.4182910000000001,-0.557671,0.356603,-1.1849176642514025,120,151,58,43
新井　光,Hikaru Arai,SH,サイドハーフ,154.32,154.32,0.993346,0,54.12,54.12,1.647793,0,53.34000000000001,53.34000000000001,0.371194,0,1.366459627329193,1.366459627329193,-0.391332,0,29.54090909090909,29.54090909090909,0.760452,0,1.6149068322981366,1.6149068322981366,1.066534,0,1.2111801242236024,1.2111801242236024,-0.27225,0,5.128205128205128,5.128205128205128,-0.465142,0,1.5217391304347825,1.5217391304347825,0.746474,0,0,0.0,0,1.922328,3.107603959487116,2.368889,0.37527999999999995,0.4029520000000001,-3.107603959487116,32,50,57,137
東條　敦輝,Atsuki Tojo,SH,サイドハーフ,77.92682926829268,77.92682926829268,-0.553713,0,33.02439024390244,33.02439024390244,-0.263771,0,50.0,50.0,0.187959,0,1.281138790035587,1.281138790035587,-0.455362,0,12.5,12.5,-0.91117,0,1.7615658362989324,1.7615658362989324,1.370399,0,0.9608540925266904,0.9608540925266904,-0.563292,0,0.0,0.0,-1.296257,0,1.7615658362989324,1.7615658362989324,1.216835,0,0,0.0,3,2.660953,2.6609531741143058,-1.380776,1.0288760000000001,0.351745,-2.6609531741143058,153,41,59,121
山口　卓己,Takumi Yamaguchi,SH,サイドハーフ,77.94444444444444,77.94444444444444,-0.553356,0,43.72222222222222,43.72222222222222,0.705606,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,1.133762,1.133762313674696,-0.051536,-0.30044099999999996,-0.5235650000000001,-1.133762313674696,106,99,108,38
西村　真祈,Masaki Nishimura,SH,サイドハーフ,175.25581395348837,175.25581395348837,1.417323,0,47.53488372093023,47.53488372093023,1.051088,0,41.17647058823529,41.17647058823529,-0.296106,0,1.5384615384615383,1.5384615384615383,-0.262251,0,14.285714285714285,14.285714285714285,-0.736001,0,1.098901098901099,1.098901098901099,-0.002586,0,0.7692307692307693,0.7692307692307693,-0.786083,0,4.166666666666666,4.166666666666666,-0.620976,0,0.6593406593406593,0.6593406593406593,-0.944907,0,0,0.0,0,1.848404,2.729493508508859,1.682328,-0.6488010000000001,-1.05092,-2.729493508508859,45,156,165,123
大関　友翔,Yuto  Ozeki,SH,サイドハーフ,127.95652173913044,127.95652173913044,0.459452,0,50.26086956521739,50.26086956521739,1.298101,0,49.150847457627115,49.150847457627115,0.141374,0,1.1054913294797688,1.1054913294797688,-0.58718,0,23.52647058823529,23.52647058823529,0.170467,0,1.7557803468208093,1.7557803468208093,1.358412,0,3.2514450867052025,3.2514450867052025,2.099864,0,13.79310344827586,13.79310344827586,0.939155,0,1.170520231213873,1.170520231213873,0.057645,0,0,0.0,0,2.629189,3.45874732226669,3.857417,-0.083729,2.871096,-3.45874732226669,13,67,21,156
柳町　魁耀,Kaiyo Yanagimachi,SH,サイドハーフ,112.47540983606558,112.47540983606558,0.14594,0,35.98360655737705,35.98360655737705,0.004377,0,58.333333333333336,58.333333333333336,0.645132,0,1.2286689419795225,1.2286689419795225,-0.494739,0,50.0,50.0,2.767378,0,1.2286689419795225,1.2286689419795225,0.266282,0,3.0716723549488054,3.0716723549488054,1.890851,0,22.22222222222222,22.22222222222222,2.30524,0,0.9215017064846416,0.9215017064846416,-0.430743,0,0,0.0,0,4.220367,4.29949530308256,2.041168,-1.075875,1.662394,-4.29949530308256,35,181,35,192
禹　相皓,Sang-Ho Woo,SH,サイドハーフ,68.41176470588235,68.41176470588235,-0.746405,0,31.352941176470587,31.352941176470587,-0.415228,0,0.0,0.0,-2.555077,0,1.2934947049924357,1.2934947049924357,-0.44609,0,10.526315789473683,10.526315789473683,-1.104778,0,1.1573373676248109,1.1573373676248109,0.118489,0,0.8169440242057489,0.8169440242057489,-0.730609,0,0.0,0.0,-1.296257,0,1.906202723146747,1.906202723146747,1.500504,0,0,0.0,1,2.055264,3.768993678718764,-1.892242,4.055581,-1.0582099999999999,-3.768993678718764,171,7,166,168
西山　拓実,Takumi Nishiyama,SH,サイドハーフ,97.6896551724138,97.6896551724138,-0.153491,0,44.86206896551724,44.86206896551724,0.808892,0,50.0,50.0,0.187959,0,0.5211349160393747,0.5211349160393747,-1.025718,0,30.010000000000005,30.010000000000005,0.806467,0,0.7295888824551245,0.7295888824551245,-0.767769,0,0.3126809496236248,0.3126809496236248,-1.316891,0,0.0,0.0,-1.296257,0,1.9281991893456865,1.9281991893456865,1.543645,0,0,0.0,1,2.533665,3.1789573246629153,-0.6614899999999999,1.355686,-3.110378,-3.1789573246629153,131,34,204,140
吉田　陣平, Jimpei   Yoshida,SH,サイドハーフ,60.095238095238095,60.095238095238095,-0.914825,0,25.047619047619047,25.047619047619047,-0.98658,0,57.900000000000006,57.900000000000006,0.621359,0,0.703971119133574,0.703971119133574,-0.888506,0,46.16153846153846,46.16153846153846,2.390846,0,2.111913357400722,2.111913357400722,2.096289,0,1.5703971119133573,1.5703971119133573,0.145393,0,12.5,12.5,0.729585,0,1.5162454873646207,1.5162454873646207,0.7357,0,0,0.0,3,3.728255,3.728255267562295,-1.7560120000000001,0.11434100000000003,1.353176,-3.728255267562295,165,56,42,164
塩浜　遼,Ryo Shiohama,SH,サイドハーフ,169.19230769230768,169.19230769230768,1.294529,0,50.15384615384615,50.15384615384615,1.288403,0,58.995,58.995,0.681431,0,2.4380007630675316,2.4380007630675316,0.412821,0,28.170422535211262,28.170422535211262,0.626014,0,1.33918351774132,1.33918351774132,0.495259,0,2.6440289965661963,2.6440289965661963,1.393652,0,19.753086419753085,19.753086419753085,1.905073,0,0.7210988172453261,0.7210988172453261,-0.823783,0,0,0.0,0,2.36547,3.644322328611178,3.976584,-1.505214,2.301732,-3.644322328611178,11,189,27,161
五十嵐　太陽,Taiyo Igarashi,SH,サイドハーフ,137.16216216216216,137.16216216216216,0.645878,0,44.24324324324324,44.24324324324324,0.752818,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,0.975853,1.5825454666242609,1.19491,-0.30044099999999996,-0.5235650000000001,-1.5825454666242609,58,82,91,53
中野　克哉,Katsuya Nakano,SH,サイドハーフ,135.2941176470588,135.2941176470588,0.608048,0,34.23529411764706,34.23529411764706,-0.154045,0,73.91304347826086,73.91304347826086,1.499846,0,2.860635696821516,2.860635696821516,0.729994,0,26.91923076923077,26.91923076923077,0.503279,0,1.1002444987775062,1.1002444987775062,0.000198,0,1.9804400977995111,1.9804400977995111,0.62213,0,0.0,0.0,-1.296257,0,1.1002444987775062,1.1002444987775062,-0.080183,0,0,0.0,0,2.398969,2.52395363172048,1.076133,-1.5800290000000001,1.3523219999999998,-2.52395363172048,62,191,43,110
石川　俊輝,Toshiki Ishikawa,SH,サイドハーフ,110.26923076923076,110.26923076923076,0.101262,0,41.15384615384615,41.15384615384615,0.472874,0,60.0,60.0,0.736566,0,1.4447924823805796,1.4447924823805796,-0.332546,0,21.946341463414633,21.946341463414633,0.015465,0,0.4228660924040721,0.4228660924040721,-1.403273,0,1.0219263899765074,1.0219263899765074,-0.492286,0,17.857142857142858,17.857142857142858,1.597803,0,1.1981205951448708,1.1981205951448708,0.111777,0,0,0.0,3,2.392112,2.3921122706906965,0.08184999999999998,-0.624789,-2.2281050000000002,-2.3921122706906965,97,155,186,96
粟飯原　尚平,Shohei Aihara,SH,サイドハーフ,96.4,96.4,-0.179608,0,30.375,30.375,-0.503843,0,42.857142857142854,42.857142857142854,-0.203903,0,2.526555386949924,2.526555386949924,0.479278,0,16.213513513513515,16.213513513513515,-0.546894,0,2.2534142640364188,2.2534142640364188,2.389467,0,1.6388467374810318,1.6388467374810318,0.224976,0,11.428571428571429,11.428571428571429,0.555941,0,0.6145675265553869,0.6145675265553869,-1.032718,0,0,0.0,3,2.808516,2.80851565586895,-0.458475,-0.8288150000000001,3.0937209999999995,-2.80851565586895,123,168,20,129
福井　和樹,Kazuki Fukui,SH,サイドハーフ,149.30769230769232,149.30769230769232,0.89184,0,44.17948717948718,44.17948717948718,0.747041,0,63.15263157894736,63.15263157894736,0.909522,0,1.6182572614107882,1.6182572614107882,-0.202367,0,19.230769230769234,19.230769230769234,-0.250918,0,0.933609958506224,0.933609958506224,-0.345055,0,0.933609958506224,0.933609958506224,-0.594967,0,15.384615384615383,15.384615384615383,1.197087,0,0.4979253112033195,0.4979253112033195,-1.261483,0,0,0.0,0,2.04202,2.4631543093434076,1.043914,-2.171005,-1.142389,-2.4631543093434076,63,206,168,105
森　勇人,Yuto Mori,SH,サイドハーフ,116.325,116.325,0.223899,0,40.025,40.025,0.370585,0,72.34468085106384,72.34468085106384,1.413804,0,3.929654335961189,3.929654335961189,1.532254,0,16.670833333333334,16.670833333333334,-0.502034,0,0.545785324439054,0.545785324439054,-1.148594,0,1.255306246209824,1.255306246209824,-0.220947,0,6.0606060606060606,6.0606060606060606,-0.31403,0,0.545785324439054,0.545785324439054,-1.167617,0,0,0.0,3,2.730236,2.730235802097504,0.373537,-2.5814209999999997,0.1627130000000001,-2.730235802097504,85,214,63,124
津久井　匠海,Takumi Tsukui,SH,サイドハーフ,167.1,167.1,1.252157,0,42.733333333333334,42.733333333333334,0.615998,0,55.9577981651376,55.9577981651376,0.514808,0,3.6450939457202503,3.6450939457202503,1.318702,0,23.711340206185564,23.711340206185564,0.188602,0,1.0146137787056368,1.0146137787056368,-0.177222,0,2.367432150313153,2.367432150313153,1.072066,0,20.454545454545457,20.454545454545457,2.018757,0,1.2025052192066807,1.2025052192066807,0.120376,0,0,0.0,0,2.471004,3.4078370670375366,2.940221,-0.39443200000000006,2.213546,-3.4078370670375366,25,147,29,151
田村　亮介,Ryosuke Tamura,SH,サイドハーフ,104.6,104.6,-0.013547,0,30.68888888888889,30.68888888888889,-0.4754,0,38.46153846153847,38.46153846153847,-0.445049,0,3.2028469750889683,3.2028469750889683,0.986811,0,26.66,26.66,0.47785,0,0.8540925266903915,0.8540925266903915,-0.509808,0,1.281138790035587,1.281138790035587,-0.190913,0,9.523809523809524,9.523809523809524,0.247242,0,0.5338078291814946,0.5338078291814946,-1.191108,0,0,0.0,3,1.81657,1.816569736040706,-0.6798599999999999,-0.746059,0.28608999999999996,-1.816569736040706,132,162,61,66
アルトゥール　シルバ,Arthur Silva Feitoza,SH,サイドハーフ,111.0,111.0,0.116061,0,45.09090909090909,45.09090909090909,0.829629,0,24.99375,24.99375,-1.183902,0,0.6864406779661018,0.6864406779661018,-0.901662,0,22.22222222222222,22.22222222222222,0.042528,0,0.6483050847457628,0.6483050847457628,-0.936182,0,0.9915254237288136,0.9915254237288136,-0.527632,0,9.090909090909092,9.090909090909092,0.177083,0,1.1059322033898304,1.1059322033898304,-0.069028,0,0,0.0,3,2.299643,2.2996434023352403,0.41805799999999993,1.114874,-2.365476,-2.2996434023352403,83,39,189,90
泉澤　仁,Jin Izumisawa,SH,サイドハーフ,74.075,74.075,-0.631717,0,29.15,29.15,-0.614846,0,83.34166666666668,83.34166666666668,2.017107,0,8.181818181818182,8.001363956601377,4.587927,0,22.22222222222222,22.22222222222222,0.042528,0,2.7272727272727275,2.686493316485997,3.286769,0,6.363636363636363,5.931700114101615,5.216063,0,25.0,25.0,2.755427,0,0.0,0.0271259418729817,-2.184839,0,0,0.0,2,3.18114,8.763638570454626,3.9695,-4.201946,13.090758999999998,-8.763638570454626,12,215,1,215
渡邉　英祐,Eisuke Watanabe,SH,サイドハーフ,79.3225806451613,79.3225806451613,-0.525447,0,41.645161290322584,41.645161290322584,0.517395,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.948461,0.9484617555710931,-0.21183799999999994,-0.30044099999999996,-0.5235650000000001,-0.9484617555710931,112,111,120,30
トーマス　モスキオン,Tomás Moschión,SH,サイドハーフ,51.2,51.2,-1.094965,0,45.5,45.5,0.866698,0,20.0,20.0,-1.457863,0,1.2167466201482773,1.2167466201482773,-0.503687,0,32.25806451612903,32.25806451612903,1.02699,0,0.5494984736153511,0.5494984736153511,-1.140901,0,0.9027474923680768,0.9027474923680768,-0.63085,0,0.0,0.0,-1.296257,0,2.080244221543829,2.080244221543829,1.841844,0,0,0.0,1,2.071427,3.7340424363073326,-0.859117,3.2997069999999997,-2.275438,-3.7340424363073326,138,13,187,165
青島　太一,Taichi Aoshima,SH,サイドハーフ,66.33333333333333,66.33333333333333,-0.788496,0,36.81481481481482,36.81481481481482,0.079696,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.646462,0.6464618982190674,-0.912586,-0.30044099999999996,-0.5235650000000001,-0.6464618982190674,140,137,146,14
坂井　駿也,Shunya Sakai,SH,サイドハーフ,75.87272727272727,75.87272727272727,-0.595311,0,27.745454545454542,27.745454545454542,-0.742118,0,66.66666666666666,66.66666666666666,1.102304,0,0.8536585365853658,0.8536585365853658,-0.776171,0,14.285714285714285,14.285714285714285,-0.736001,0,0.8536585365853658,0.8536585365853658,-0.510707,0,0.7317073170731708,0.7317073170731708,-0.829709,0,0.0,0.0,-1.296257,0,1.7073170731707317,1.7073170731707317,1.110439,0,0,0.0,3,2.470072,2.4700710881915926,-2.1671380000000005,0.008135000000000003,-2.116587,-2.4700710881915926,180,62,182,106
小西　陽向,Hinata Konishi,SH,サイドハーフ,155.09375,155.09375,1.009015,0,47.375,47.375,1.0366,0,40.47857142857143,40.47857142857143,-0.334393,0,2.4626865671641793,2.4626865671641793,0.431347,0,27.26363636363636,27.26363636363636,0.537063,0,0.8955223880597015,0.8955223880597015,-0.423969,0,1.007462686567164,1.007462686567164,-0.509102,0,3.7037037037037033,3.7037037037037033,-0.696007,0,0.6156716417910448,0.6156716417910448,-1.030553,0,0,0.0,0,1.673815,2.5571995548877293,1.5365129999999998,-0.6961600000000001,-0.5017240000000001,-2.5571995548877293,49,158,81,116
嶋田　慎太郎,Shintaro Shimada,SH,サイドハーフ,87.46153846153847,87.46153846153847,-0.360623,0,28.134615384615383,28.134615384615383,-0.706854,0,50.01,50.01,0.188508,0,2.937685459940653,2.937685459940653,0.787817,0,45.45,45.45,2.321048,0,1.735905044510386,1.735905044510386,1.317232,0,2.537091988130564,2.537091988130564,1.269321,0,7.6923076923076925,7.6923076923076925,-0.049585,0,1.3353115727002969,1.3353115727002969,0.380843,0,0,0.0,3,3.36365,3.363650428187804,0.2018439999999999,0.19233499999999998,3.37437,-3.363650428187804,90,54,18,149
吉平　翼,Tsubasa Yoshihira,SH,サイドハーフ,171.1,171.1,1.333162,0,49.0,49.0,1.183848,0,47.82608695652174,47.82608695652174,0.068697,0,2.904667328699106,2.904667328699106,0.763038,0,18.46307692307692,18.46307692307692,-0.326224,0,1.429990069513406,1.429990069513406,0.683402,0,2.3684210526315788,2.3684210526315788,1.073216,0,16.9811320754717,16.9811320754717,1.45583,0,0.714995034756703,0.714995034756703,-0.835754,0,0,0.0,0,1.913236,3.286213076820187,3.590226,-0.904451,2.519656,-3.286213076820187,16,174,24,146
吉尾　虹樹,Koju Yoshio,SH,サイドハーフ,83.94444444444444,83.94444444444444,-0.431849,0,40.583333333333336,40.583333333333336,0.421178,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.849568,0.8495678282821214,-0.21445699999999998,-0.30044099999999996,-0.5235650000000001,-0.8495678282821214,113,86,95,25
利根　瑠偉,Rui Tone,SH,サイドハーフ,118.63157894736842,118.63157894736842,0.27061,0,35.3421052631579,35.3421052631579,-0.053752,0,61.11944444444445,61.11944444444445,0.79798,0,2.802395209580838,2.802395209580838,0.686286,0,26.923076923076923,26.923076923076923,0.503656,0,0.9700598802395208,0.9700598802395208,-0.269534,0,1.7245508982035929,1.7245508982035929,0.32462,0,6.666666666666667,6.666666666666667,-0.215808,0,0.7544910179640718,0.7544910179640718,-0.758293,0,0,0.0,3,1.603393,1.6033933242470482,0.541478,-1.556273,0.7413719999999999,-1.6033933242470482,78,190,50,54
加藤　大樹,Taiki Kato,SH,サイドハーフ,156.32558139534885,156.32558139534885,1.033962,0,41.58139534883721,41.58139534883721,0.511616,0,44.45555555555556,44.45555555555556,-0.116213,0,3.232514177693762,3.232514177693762,1.009075,0,31.573684210526316,31.573684210526316,0.959856,0,1.1909262759924386,1.1909262759924386,0.188082,0,1.1909262759924386,1.1909262759924386,-0.295798,0,18.75,18.75,1.742506,0,0.5103969754253308,0.5103969754253308,-1.237023,0,0,0.0,0,2.438913,3.0626876966961554,1.24978,-1.12081,0.9013589999999999,-3.0626876966961554,57,183,48,135
瀬畠　義成,Gijo Sehata,SH,サイドハーフ,61.785714285714285,61.785714285714285,-0.880591,0,27.464285714285715,27.464285714285715,-0.767596,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.638268,0.6382685017858863,-1.851973,-0.30044099999999996,-0.5235650000000001,-0.6382685017858863,168,112,121,13
藤川　虎太朗,Kotaro Fujikawa,SH,サイドハーフ,84.16129032258064,84.16129032258064,-0.427457,0,37.483870967741936,37.483870967741936,0.140322,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.584655,0.5846544995225813,-0.49092099999999994,-0.30044099999999996,-0.5235650000000001,-0.5846544995225813,125,128,137,10
世瀬　啓人,Hiroto Sese,SH,サイドハーフ,54.7,54.7,-1.024086,0,27.5,27.5,-0.764359,0,50.0,50.0,0.187959,0,0.1889763779527559,0.2005861502961676,-1.266279,0,50.0,50.0,2.767378,0,0.7086614173228346,0.7086614173228346,-0.811129,0,0.4724409448818897,0.4724409448818897,-1.131146,0,9.523809523809524,9.523809523809524,0.247242,0,2.031496062992126,2.031496062992126,1.746236,0,0,0.0,1,3.19255,3.9598368646121016,-2.919591,1.558277,-3.2085540000000004,-3.9598368646121016,199,31,208,178
佐相　壱明,Kazuaki Saso,SH,サイドハーフ,140.09302325581396,140.09302325581396,0.705232,0,34.093023255813954,34.093023255813954,-0.166937,0,52.38095238095239,52.38095238095239,0.31858,0,2.339688041594454,2.339688041594454,0.339041,0,16.663333333333334,16.663333333333334,-0.502769,0,0.5459272097053726,0.5459272097053726,-1.1483,0,1.0918544194107451,1.0918544194107451,-0.410984,0,7.6923076923076925,7.6923076923076925,-0.049585,0,1.0918544194107451,1.0918544194107451,-0.096638,0,0,0.0,3,1.715898,1.7158977572743082,0.12731099999999995,-0.415218,-1.2202430000000002,-1.7158977572743082,94,148,169,60
庄司　悦大,Yoshihiro Shoji,SH,サイドハーフ,59.3,59.3,-0.93093,0,31.5,31.5,-0.401902,0,0.0,0.0,-2.555077,0,0.6210191082802548,0.6210191082802548,-0.950759,0,23.076923076923077,23.076923076923077,0.126369,0,0.6687898089171974,0.6687898089171974,-0.89374,0,0.7643312101910827,0.7643312101910827,-0.791779,0,6.666666666666667,6.666666666666667,-0.215808,0,1.5286624203821657,1.5286624203821657,0.760053,0,0,0.0,1,1.560714,3.2980282086310293,-2.124611,3.31513,-2.636278,-3.2980282086310293,179,12,196,147
狩野　海晟,Kaisei  Kano,SH,サイドハーフ,74.12903225806451,74.12903225806451,-0.630623,0,32.74193548387097,32.74193548387097,-0.289365,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.33353,0.3335294643011319,-1.123774,-0.30044099999999996,-0.5235650000000001,-0.3335294643011319,147,113,122,3
岩岸　宗志,Soshi Iwagishi,SH,サイドハーフ,101.3095238095238,101.3095238095238,-0.080184,0,26.595238095238095,26.595238095238095,-0.846344,0,48.48787878787879,48.48787878787879,0.105003,0,2.922564529558701,2.922564529558701,0.776469,0,28.199999999999996,28.199999999999996,0.628916,0,1.4238134887593674,1.4238134887593674,0.670605,0,2.3230641132389676,2.3230641132389676,1.020482,0,8.695652173913043,8.695652173913043,0.113024,0,0.2248126561199001,0.2248126561199001,-1.797126,0,0,0.0,3,2.451292,2.451292772222037,0.09395399999999987,-1.902129,2.467556,-2.451292772222037,96,199,25,101
曽田　一騎,Kazuki Sota,SH,サイドハーフ,170.34375,170.34375,1.317847,0,51.6875,51.6875,1.427374,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,0.846982,2.5277639223574657,2.541435,-0.30044099999999996,-0.5235650000000001,-2.5277639223574657,28,104,113,112
箱崎　達也,Tatsuya Hakozaki,SH,サイドハーフ,70.54838709677419,70.54838709677419,-0.703136,0,37.645161290322584,37.645161290322584,0.154937,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.66262,0.6626196206708642,-0.751985,-0.30044099999999996,-0.5235650000000001,-0.6626196206708642,135,123,132,15
