対象年度,対象リーグ,FB_Name,SC_Name,FB_Pos,SC_Position_Group,FB_Minutes,SC_Minutes,Mapping_Source,Top_Score,Gap_to_Second,Name_Score,Vector_Score,Minutes_Score,Candidate_Count,Notes,選手名,出場時間,ポジション,シュート,PA内シュート,PA内ゴール,PA外ゴール,PA進入,ボールゲイン,パス,ラストパス,ドリブル,PA内シュート枠内率(%),PA内シュート決定率(%),タックル奪取率(%),空中戦勝率(%),パス成功率(%),シュート_per90,PA内シュート_per90,PA内ゴール_per90,PA外ゴール_per90,PA進入_per90,ボールゲイン_per90,パス_per90,ラストパス_per90,ドリブル_per90,Player,Minutes,Minutes TIP,Minutes OTIP,M/min OTIP,M/min,PSV-99,Sprint Count TIP,Sprint Distance TIP,Explosive Acceleration to Sprint Count TIP,Explosive Acceleration to HSR Count TIP,High Acceleration Count TIP,Medium Acceleration Count TIP,High Deceleration Count TIP,Medium Deceleration Count TIP,Change of Direction Count TIP,HI Count TIP,HSR Distance TIP,HSR Count TIP,Running Distance TIP,Distance TIP,HI Distance TIP,Distance OTIP,Running Distance OTIP,HSR Distance OTIP,HSR Count OTIP,Sprint Distance OTIP,Sprint Count OTIP,High Acceleration Count OTIP,HI Distance OTIP,High Acceleration Count,Explosive Acceleration to HSR Count,Explosive Acceleration to Sprint Count,Change of Direction Count,Sprint Count TIP_per90,Sprint Distance TIP_per90,Explosive Acceleration to Sprint Count TIP_per90,Explosive Acceleration to HSR Count TIP_per90,High Acceleration Count TIP_per90,Medium Acceleration Count TIP_per90,High Deceleration Count TIP_per90,Medium Deceleration Count TIP_per90,Change of Direction Count TIP_per90,HI Count TIP_per90,HSR Distance TIP_per90,HSR Count TIP_per90,Running Distance TIP_per90,Distance TIP_per90,HI Distance TIP_per90,Distance OTIP_per90,Running Distance OTIP_per90,HSR Distance OTIP_per90,HSR Count OTIP_per90,Sprint Distance OTIP_per90,Sprint Count OTIP_per90,High Acceleration Count OTIP_per90,HI Distance OTIP_per90,High Acceleration Count_per90,Explosive Acceleration to HSR Count_per90,Explosive Acceleration to Sprint Count_per90,Change of Direction Count_per90
2024-2025,J3,大野　佑哉,Yuya  Ono,DF,Central Defender,4474.0,4096.19,auto_j3_outfield,95.58,21.61,94.12,96.51,91.56,13.0,"score>=82.0, gap>=12.0, name>=70.0",大野　佑哉,4474,DF,11,8,0,0,3,467,1965,7,3,5.882352941176471,0.0,47.06078431372549,55.45294117647059,80.54117647058824,0.22127849798837732,0.16092981671881984,0.0,0.0,0.06034868126955745,9.394278050961107,39.52838623156013,0.14081358962896737,0.06034868126955745,Yuya  Ono,4096.19,989.96,1043.36,137.32738095238096,94.90857142857142,32.9,38.0,824.0,2.0,22.0,52.0,1085.0,80.0,837.0,183.0,346.0,2966.0,308.0,12431.0,115152.0,3790.0,142296.0,24190.0,9612.0,890.0,2796.0,131.0,92.0,12408.0,219.0,120.0,23.0,864.0,3.4546850377793046,74.91211766131964,0.1818255283041739,2.0000808113459128,4.727463735908522,98.64034910501434,7.2730211321669564,76.09398359529678,16.637035839831913,31.455816396622083,269.64725847508987,28.00113135884278,1130.1365711745927,10468.786617641117,344.5593761364095,12274.421101058122,2086.623984051526,829.128967949701,76.77120073608343,241.1823339978531,11.300030670142618,7.93589940193222,1070.3113019475543,4.8117885156694395,2.6365964469421588,0.5053476523305804,18.983494417983543
2024-2025,J3,橋本　陸,Riku Hashimoto,DF,Full Back,4429.0,4011.4,auto_j3_outfield,96.6,32.22,100.0,95.28,90.57,21.0,"score>=82.0, gap>=12.0, name>=70.0",橋本　陸,4429,DF,59,27,1,0,73,239,1782,46,60,14.393939393939394,1.5151515151515151,38.88787878787878,31.21212121212121,58.480303030303034,1.1989162339128472,0.5486565816211334,0.020320614134116052,0.0,1.483404831790472,4.856626778053736,36.21133438699481,0.9347482501693384,1.2192368480469633,Riku Hashimoto,4011.4,868.23,985.05,140.69732142857143,109.11321428571429,33.5,234.0,5335.0,32.0,67.0,96.0,1372.0,142.0,1050.0,462.0,1295.0,11292.0,1061.0,23743.0,128051.0,16627.0,147100.0,28210.0,12745.0,1137.0,3780.0,191.0,114.0,16525.0,318.0,220.0,76.0,1351.0,24.25624546491137,553.0216647662486,3.3170933969109564,6.945164299782315,9.95128019073287,142.22037939255728,14.71960194879237,108.84212708614076,47.890535917901936,134.23862340624027,1170.5193324349539,109.9823779413289,2461.1796413392763,13273.660205245154,1723.5409972012023,13439.92690726359,2577.432617633623,1164.4586569209685,103.8830516217451,345.36317953403386,17.45089081772499,10.415714938328005,1509.8218364550023,7.13466620132622,4.935932592112479,1.7051403500024926,30.311113327017996
2024-2025,J3,野々村　鷹人,Takato Nonomura,DF,Central Defender,4377.0,4363.92,auto_j3_outfield,97.81,16.77,93.75,99.45,99.7,16.0,"score>=82.0, gap>=12.0, name>=70.0",野々村　鷹人,4377,DF,48,44,7,0,10,450,2230,8,3,21.750847457627117,8.75593220338983,42.7677966101695,65.37288135593221,74.3542372881356,0.9869773817683345,0.9047292666209733,0.1439342015078821,0.0,0.20562028786840303,9.252912954078136,45.85332419465387,0.1644962302947224,0.061686086360520906,Takato Nonomura,4363.92,1097.79,1047.3,140.55803921568628,102.7829411764706,31.0,61.0,1242.0,7.0,22.0,60.0,1340.0,113.0,1064.0,228.0,512.0,4710.0,451.0,17547.0,140586.0,5952.0,153238.0,27198.0,12662.0,1153.0,4269.0,227.0,102.0,16931.0,263.0,156.0,40.0,1124.0,5.000956467083869,101.82275298554369,0.5738802503210997,1.8036236438663131,4.918973574180854,109.85707649003908,9.26406689804061,87.22979804880715,18.69209958188725,41.975241166343295,386.1394255731971,36.97428469925942,1438.5538217691908,11525.646981663162,487.9621785587408,13168.547694070468,2337.267258665139,1088.1122887424808,99.08335720423948,366.8576339157835,19.507304497278717,8.76539673446004,1454.969922658264,5.424022438541495,3.2172908760930543,0.8249463784853985,23.180993235439697
2024-2025,J3,野澤　陸,Riku Nozawa,DF,Central Defender,4303.0,4320.11,auto_j3_outfield,99.63,19.58,100.0,99.37,99.6,15.0,"score>=82.0, gap>=12.0, name>=70.0",野澤　陸,4303,DF,25,23,4,0,9,527,2942,16,3,12.264150943396226,6.60377358490566,47.013207547169806,54.258490566037736,77.47924528301886,0.5228910062746921,0.4810597257727167,0.08366256100395073,0.0,0.18824076225888914,11.022542412270509,61.533813618405766,0.3346502440158029,0.06274692075296305,Riku Nozawa,4320.11,1148.58,1093.08,138.39958333333334,99.45583333333333,31.0,17.0,605.0,0.0,18.0,49.0,1259.0,107.0,1043.0,178.0,281.0,2560.0,264.0,12901.0,135348.0,3165.0,152230.0,25824.0,9183.0,792.0,2052.0,88.0,86.0,11235.0,206.0,111.0,12.0,765.0,1.3320796113461841,47.40636263908478,0.0,1.4104372355430184,3.839523585644884,98.65224886381446,8.384265789061276,81.72700203729823,13.947657107036516,22.018492399310457,200.59551794389597,20.68641278796427,1010.89170976336,10605.547719793138,248.00188058298073,12534.032275771215,2126.2487649577342,756.092875178395,65.21023163903831,168.953781973872,7.24558129322648,7.080908991107696,925.046657152267,4.291557390899769,2.3124411183974485,0.24999363442134578,15.937094194360794
2024-2025,J3,大嶋　春樹,Haruki Oshima,DF,Central Defender,4220.0,3976.4300000000003,auto_j3_outfield,98.44,32.78,100.0,98.1,94.23,23.0,"score>=82.0, gap>=12.0, name>=70.0",大嶋　春樹,4220,DF,18,16,1,0,7,481,2668,11,2,8.181818181818182,1.8181818181818181,40.75818181818182,65.45636363636363,77.9981818181818,0.3838862559241706,0.3412322274881517,0.02132701421800948,0.0,0.14928909952606634,10.258293838862558,56.90047393364929,0.23459715639810427,0.04265402843601896,Haruki Oshima,3976.4300000000003,997.36,1072.9,142.2128260869565,105.71934782608696,30.7,65.0,1490.0,3.0,19.0,48.0,1249.0,90.0,982.0,331.0,525.0,4656.0,460.0,19268.0,130320.0,6146.0,153175.0,27046.0,10739.0,973.0,2945.0,168.0,86.0,13684.0,215.0,124.0,38.0,1343.0,5.865484880083421,134.45496109729686,0.2707146867730809,1.7145263495628458,4.331434988369295,112.70754792652603,8.121440603192429,88.61394080372182,29.86885377396326,47.37507018528916,420.1491938718216,41.509585305205746,1738.7101949145742,11759.845993422634,554.6041549691184,12849.053965886847,2268.748252400037,900.8388479821044,81.61990865877527,247.04073072979773,14.092646099356882,7.214092646099357,1147.8795787119022,4.866173929881828,2.80653752235045,0.8600679503977186,30.39661203642463
2024-2025,J3,小島　雅也,Masaya Kojima,DF,Full Back,4188.0,3823.4,auto_j3_outfield,97.43,18.52,100.0,96.73,91.29,13.0,"score>=82.0, gap>=12.0, name>=70.0",小島　雅也,4188,DF,53,37,5,2,81,241,1741,47,54,18.548387096774192,7.258064516129032,31.801612903225806,52.17741935483871,61.54677419354839,1.1389684813753582,0.7951289398280803,0.10744985673352436,0.04297994269340974,1.7406876790830945,5.179083094555874,37.41404011461318,1.0100286532951288,1.1604584527220632,Masaya Kojima,3823.4,985.57,826.56,148.17415094339623,108.48207547169811,32.4,199.0,4159.0,45.0,99.0,136.0,1461.0,189.0,1111.0,492.0,1195.0,10716.0,996.0,24009.0,134589.0,14875.0,124589.0,24692.0,12503.0,1039.0,3524.0,175.0,106.0,16027.0,393.0,276.0,106.0,1266.0,18.172225209777082,379.79037511287885,4.109297157989793,9.040453747577544,12.419209188591374,133.4151810627353,17.25904806355713,101.45398094503688,44.92831559402173,109.1246689732845,978.5606298893025,90.9524437635074,2192.447010359487,12290.359893259738,1358.3510050021814,13565.87543554007,2688.588850174216,1361.3893728222997,113.1315331010453,383.7108013937283,19.05487804878049,11.541811846689898,1745.1001742160279,9.250928492964377,6.4968352775017,2.4951613746926817,29.800700946801275
2024-2025,J3,大森　博,Hiroshi  Omori,DF,Central Defender,4164.0,4432.7,auto_j3_outfield,98.56,19.34,100.0,98.4,93.94,19.0,"score>=82.0, gap>=12.0, name>=70.0",大森　博,4164,DF,18,17,0,0,14,450,2773,7,13,4.918032786885246,0.0,43.58032786885246,49.14426229508197,74.22459016393442,0.3890489913544669,0.36743515850144093,0.0,0.0,0.3025936599423631,9.72622478386167,59.935158501440924,0.15129682997118155,0.28097982708933716,Hiroshi  Omori,4432.7,1121.77,1042.42,136.4411111111111,96.88685185185186,31.3,77.0,1613.0,6.0,38.0,58.0,1281.0,125.0,1082.0,292.0,635.0,5533.0,558.0,19664.0,135703.0,7146.0,147977.0,28079.0,12136.0,1114.0,3569.0,188.0,125.0,15705.0,301.0,190.0,48.0,1270.0,6.177736969253947,129.41155495333268,0.4813821015003076,3.0487533095019477,4.653360314502973,102.77507867031566,10.028793781256407,86.80923897055547,23.427262273014968,50.94627240878255,443.91452793353363,44.768535439528605,1577.6496073170078,10887.499219982707,573.3260828868663,12775.973216170063,2424.2723662247463,1047.7926363653805,96.18004259319659,308.1387540530688,16.231461407110377,10.792195084514878,1355.9313904184494,6.111399372842737,3.8576939562794688,0.9745753152706027,25.78563854986803
2024-2025,J3,深川　大輔,Daisuke  Fukagawa,DF,Central Defender,4046.0,4020.94,auto_j3_outfield,99.67,36.83,100.0,99.48,99.38,24.0,"score>=82.0, gap>=12.0, name>=70.0",深川　大輔,4046,DF,26,5,0,0,12,394,1697,12,7,0.0,0.0,44.32884615384615,66.04615384615384,67.89807692307691,0.5783489866534849,0.11122095897182403,0.0,0.0,0.2669303015323777,8.764211566979734,37.748393475037076,0.2669303015323777,0.15570934256055363,Daisuke  Fukagawa,4020.94,856.76,1081.78,142.6478260869565,98.80695652173912,31.3,22.0,617.0,2.0,12.0,50.0,864.0,76.0,662.0,171.0,270.0,2549.0,248.0,13359.0,103277.0,3166.0,152710.0,28992.0,10773.0,894.0,2098.0,110.0,75.0,12871.0,196.0,120.0,21.0,925.0,2.311032261076614,64.81395023110322,0.21009384191605582,1.260563051496335,5.252346047901396,90.76053970773613,7.983565992810123,69.54106167421449,17.963023483822774,28.362668658667538,267.76460152201315,26.051636397590922,1403.321817078295,10848.93085578225,332.5785517531164,12704.893786167244,2412.02462607924,896.2728096285751,74.37741500120173,174.5456562332452,9.151583501266431,6.2397160235907485,1070.8184658618204,4.3870338776505,2.685939108765612,0.4700393440339821,20.704113963401593
2024-2025,J3,澤田　雄大,Yudai Sawada,DF,Central Defender,4019.0,3351.73,auto_j3_outfield,94.58,16.87,100.0,92.77,83.4,16.0,"score>=82.0, gap>=12.0, name>=70.0",澤田　雄大,4019,DF,9,8,0,0,5,419,2977,4,3,4.166666666666667,0.0,52.74583333333334,53.393750000000004,80.22291666666666,0.20154267230654394,0.17914904205026128,0.0,0.0,0.1119681512814133,9.382931077382434,66.66583727295347,0.08957452102513064,0.06718089076884796,Yudai Sawada,3351.73,915.38,895.64,147.3536111111111,109.67472222222221,31.1,63.0,1111.0,4.0,22.0,53.0,1244.0,104.0,1014.0,342.0,513.0,4570.0,450.0,20590.0,130530.0,5681.0,134890.0,25047.0,11389.0,1063.0,3623.0,212.0,94.0,15012.0,246.0,145.0,39.0,1212.0,6.19414887806157,109.23332386549848,0.39327929384517907,2.1630361161484846,5.210950643448622,122.30986038585068,10.225261639974656,99.6963009897529,33.62537962376281,50.438069435644216,449.3215932181171,44.24392055758264,2024.4051650680592,12833.686556402807,558.5549170836156,13554.664820686883,2516.8929480594884,1144.4441963288823,106.81747130543522,364.06368630253223,21.303202179447098,9.445759456924657,1508.5078826314143,6.605544002649378,3.8935117088786986,1.0472203906639257,32.544387525248155
2024-2025,J3,畑尾　大翔,Hiroto Hatao,DF,Central Defender,3995.0,3595.56,auto_j3_outfield,96.91,18.06,100.0,95.97,90.0,13.0,"score>=82.0, gap>=12.0, name>=70.0",畑尾　大翔,3995,DF,31,30,3,0,12,402,2400,15,0,9.803921568627452,4.901960784313726,25.652941176470588,59.28235294117647,80.84117647058822,0.6983729662077597,0.6758448060075094,0.06758448060075094,0.0,0.27033792240300375,9.056320400500626,54.06758448060076,0.3379224030037547,0.0,Hiroto Hatao,3595.56,967.09,739.59,140.12837209302327,98.70418604651162,29.0,11.0,487.0,0.0,8.0,45.0,922.0,72.0,808.0,143.0,208.0,1719.0,197.0,9241.0,112453.0,2206.0,107791.0,19186.0,7569.0,612.0,1509.0,64.0,70.0,9078.0,161.0,52.0,5.0,563.0,1.023689625577764,45.321531605124655,0.0,0.7445015458747376,4.187821195545399,85.8038031620635,6.700513912872638,75.1946561333485,13.307965132510935,19.357040192743177,159.97476966983425,18.333350567165414,859.9923481785563,10465.179042281483,205.29630127495886,13116.983734231128,2334.7259968360845,921.0643735042388,74.47369488500385,183.62876728998498,7.788098811503671,8.51823307508214,1104.6931407942238,4.029970296699262,1.3016053132196375,0.12515435704034977,14.092380602743383
2024-2025,J3,美馬　和也,Kazuya Mima,DF,Full Back,3987.0,3189.43,auto_j3_outfield,95.34,22.93,100.0,94.89,80.0,16.0,"score>=82.0, gap>=12.0, name>=70.0",美馬　和也,3987,DF,43,8,0,1,39,240,1216,17,21,0.0,0.0,51.99347826086956,37.028260869565216,64.65434782608695,0.9706546275395034,0.1805869074492099,0.0,0.02257336343115124,0.8803611738148984,5.417607223476298,27.449209932279906,0.38374717832957106,0.47404063205417607,Kazuya Mima,3189.43,650.05,745.32,146.13542857142858,105.76885714285714,32.3,146.0,3331.0,16.0,34.0,69.0,955.0,128.0,669.0,314.0,819.0,6683.0,673.0,15181.0,92474.0,10014.0,109480.0,19903.0,8618.0,788.0,2910.0,150.0,61.0,11528.0,200.0,111.0,44.0,1014.0,20.213829705407278,461.17990923775096,2.2152142142912084,4.707330205368818,9.553111299130837,132.2205984155065,17.721713714329667,92.62364433505115,43.473578955464966,113.39127759403124,925.2672871317592,93.17744788862396,2101.8229366971773,12803.107453272827,1386.44719636951,13220.093382708097,2403.356947351473,1040.6536789566896,95.15375945902431,351.3926903880212,18.113025277733055,7.365963612944775,1392.046369344711,5.643641653837833,3.1322211178799977,1.2416011638443232,28.613263184957816
2024-2025,J3,山本　龍平,Ryuhei Yamamoto,DF,Full Back,3976.0,3642.84,auto_j3_outfield,97.55,18.33,100.0,96.9,91.62,16.0,"score>=82.0, gap>=12.0, name>=70.0",山本　龍平,3976,DF,20,8,0,1,54,194,1720,49,50,0.0,0.0,38.114754098360656,38.800000000000004,68.35081967213114,0.45271629778672035,0.18108651911468815,0.0,0.02263581488933602,1.2223340040241448,4.3913480885311875,38.93360160965795,1.1091549295774648,1.131790744466801,Ryuhei Yamamoto,3642.84,895.18,874.67,141.0790566037736,109.26566037735849,32.8,177.0,3889.0,33.0,89.0,140.0,1330.0,188.0,948.0,404.0,1055.0,8964.0,878.0,20702.0,120820.0,12853.0,128714.0,25705.0,11719.0,1046.0,3453.0,185.0,111.0,15172.0,384.0,256.0,94.0,1222.0,17.795303737795752,390.99399003552355,3.3177684934873435,8.94792108849617,14.075381487522064,133.7161241314596,18.901226568958197,95.31044035836369,40.61752943542081,106.06805335239841,901.2265689581983,88.27274961460265,2081.3467682477267,12147.05422373154,1292.220558993722,13244.149221992297,2644.9403775138053,1205.8376301919582,107.62916299861662,355.29971303463026,19.035750625950357,11.421450375570217,1561.1373432265884,9.487103468722205,6.324735645814804,2.3223638699476234,30.190730309319104
2024-2025,J3,稲積　大介,Daisuke Inazumi,DF,Full Back,3903.0,3965.09,auto_j3_outfield,97.41,17.15,92.86,99.44,98.43,11.0,"score>=82.0, gap>=12.0, name>=70.0",稲積　大介,3903,DF,37,20,1,2,91,256,1499,78,63,7.878181818181818,0.6054545454545454,47.518181818181816,34.03272727272727,59.22545454545455,0.8531898539584934,0.4611837048424289,0.023059185242121444,0.04611837048424289,2.0983858570330516,5.90315142198309,34.56571867794005,1.7986164488854728,1.452728670253651,Daisuke Inazumi,3965.09,856.83,1091.84,148.9398,113.8036,33.4,342.0,7709.0,60.0,110.0,135.0,1421.0,184.0,962.0,511.0,1631.0,13030.0,1289.0,23675.0,128466.0,20739.0,167296.0,34238.0,15893.0,1419.0,3946.0,221.0,131.0,19839.0,375.0,278.0,116.0,1687.0,35.92311193585659,809.7405553026855,6.3023003396239625,11.554217289310598,14.180175764153917,149.25947971009418,19.32705437484682,101.04688211197087,53.67459122579741,171.31753089877805,1368.6495570883371,135.39441896292146,2486.7826756766217,13493.855257168865,2178.3901123910227,13790.152403282533,2822.226699882767,1310.0545867526378,116.96768757327082,325.26743845252054,18.216954865181712,10.798285463071513,1635.3220252051585,8.51178661770603,6.310071145926069,2.6329793270770647,38.291690730853524
2024-2025,J3,乾　貴哉,Takaya Inui,DF,Full Back,3760.0,3278.12,auto_j3_outfield,92.28,21.46,84.62,96.49,87.18,17.0,"score>=82.0, gap>=12.0, name>=70.0",乾　貴哉,3760,DF,33,27,2,0,47,297,1718,33,42,9.615384615384615,3.8461538461538463,43.36538461538461,60.90384615384615,66.57884615384616,0.7898936170212767,0.6462765957446809,0.047872340425531915,0.0,1.125,7.109042553191489,41.12234042553191,0.7898936170212767,1.0053191489361704,Takaya Inui,3278.12,799.79,813.04,140.3825,108.0395,30.5,138.0,2695.0,10.0,36.0,71.0,1168.0,149.0,924.0,348.0,820.0,7227.0,682.0,19296.0,111070.0,9922.0,113866.0,21487.0,10614.0,933.0,2782.0,155.0,84.0,13396.0,242.0,147.0,43.0,1080.0,15.52907638255042,303.2671076157491,1.1252953900398857,4.051063404143588,7.989597269283187,131.43450155665863,16.766901311594296,103.97729403968542,39.16027957338802,92.27422198327062,813.2509783818253,76.74514560072019,2171.3699846209634,12498.655897173008,1116.5180859975744,12604.472104693497,2378.5176621076453,1174.9237429892748,103.27905146118272,307.9553281511365,17.157827413165403,9.298435501328347,1482.8790711404113,6.644052078630434,4.035849816358157,1.1805547081863996,29.651141507937478
2024-2025,J3,冨田　康平,Kohei Tomita,DF,Central Defender,3663.0,3409.32,auto_j3_outfield,97.84,24.01,100.0,97.19,93.07,13.0,"score>=82.0, gap>=12.0, name>=70.0",冨田　康平,3663,DF,21,18,2,0,6,466,1977,2,1,10.714285714285714,4.761904761904762,52.38095238095238,51.0,77.6047619047619,0.5159705159705159,0.44226044226044225,0.049140049140049144,0.0,0.14742014742014742,11.44963144963145,48.57493857493857,0.049140049140049144,0.024570024570024572,Kohei Tomita,3409.32,827.75,890.94,139.59,101.49666666666667,31.0,51.0,1211.0,2.0,15.0,31.0,950.0,93.0,759.0,196.0,422.0,3447.0,371.0,13450.0,101631.0,4658.0,127471.0,23771.0,10011.0,916.0,3094.0,148.0,108.0,13105.0,232.0,145.0,50.0,866.0,5.545152521896708,131.67019027484142,0.21745696164300815,1.630927212322561,3.3705829054666268,103.29205678042887,10.11174871639988,82.52491694352159,21.3107822410148,45.88341890667472,374.7870733917245,40.33826638477802,1462.39806704923,11050.184234370281,506.457263666566,12876.72570543471,2401.2728129840393,1011.2802208902957,92.53148360158933,312.54629941410195,14.95050171728736,10.909825577479964,1323.8265203043975,6.124388441096759,3.8277427756854734,1.3199113019605082,22.860863749956
2024-2025,J3,荒木　遼太,Ryota Araki,DF,Full Back,3574.0,3785.47,auto_j3_outfield,96.2,13.32,91.67,98.58,94.41,16.0,"score>=82.0, gap>=12.0, name>=70.0",荒木　遼太,3574,DF,22,15,4,0,48,230,1588,37,35,11.956521739130435,7.608695652173913,55.54347826086956,34.05652173913043,72.40869565217392,0.5540011191941803,0.3777280358142137,0.10072747621712368,0.0,1.208729714605484,5.7918298824846115,39.988808058198096,0.9317291550083939,0.8813654168998322,Ryota Araki,3785.47,1011.09,949.29,147.9293023255814,107.52604651162791,32.8,241.0,5501.0,31.0,71.0,95.0,1413.0,197.0,1073.0,480.0,1266.0,10799.0,1025.0,21342.0,137412.0,16300.0,149289.0,30642.0,14269.0,1320.0,5534.0,286.0,102.0,19803.0,318.0,223.0,89.0,1483.0,21.45209625255912,489.659674212978,2.759398273150758,6.319912173990446,8.456220514494259,125.77515354716196,17.535530961635462,95.51078539002462,42.72616681007625,112.69026496157612,961.2497403791947,91.23816870901699,1899.7121917930153,12231.43340355458,1450.9094145921729,14153.746484214518,2905.097493916506,1352.8110482571185,125.14616186834373,524.6658028631925,27.11500173814114,9.670385235281104,1877.476851120311,7.560487865443393,5.301851553439864,2.115985597561201,35.25850158632878
