チーム名,Pos,選手名,大会,試合日,節,相手チーム名,結果,PA進入,PA進入3プレー以内得点,PA進入3プレー以内シュート,ニアゾーン進入,左ニアゾーン進入,右ニアゾーン進入,セットプレーによるPA進入,PA脇進入,PA左脇進入,PA右脇進入,30m進入
仙台,MF,相良　竜之介,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,0,0,0,1
仙台,MF,相良　竜之介,J2/J3 100,20260314,6,相模原,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,1
仙台,MF,武田　英寿,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,1,0,0,1,1,0,3,0,0,0,5
仙台,MF,武田　英寿,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,1,0,0,1,0,1,3,1,0,1,6
仙台,MF,武田　英寿,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,1,0,1,4
仙台,MF,武田　英寿,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),1,0,0,0,0,0,2,1,0,1,3
仙台,MF,武田　英寿,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,2,0,2,6
仙台,MF,武田　英寿,J2/J3 100,20260314,6,相模原,○ 3 - 1,0,0,0,0,0,0,1,2,1,1,3
仙台,MF,鎌田　大夢,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,2,1,1,1
仙台,MF,鎌田　大夢,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,1,0,1,1,1,0,0,0,0,0,3
仙台,MF,鎌田　大夢,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,1,0,1,1,0,1,4,1,0,1,3
仙台,MF,鎌田　大夢,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,1,2,2,0,6
仙台,MF,鎌田　大夢,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),1,0,0,1,1,0,0,4,3,1,4
仙台,MF,鎌田　大夢,J2/J3 100,20260314,6,相模原,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,1
仙台,MF,岩渕　弘人,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,1,0,1,1,0,1,0,1,0,1,1
仙台,MF,岩渕　弘人,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,1
仙台,MF,岩渕　弘人,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,1,0,1,0,0,0,0,1,1,0,2
仙台,MF,岩渕　弘人,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
仙台,MF,岩渕　弘人,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,1,1,0,2
仙台,MF,岩渕　弘人,J2/J3 100,20260314,6,相模原,○ 3 - 1,2,0,0,2,0,2,0,1,0,1,0
仙台,MF,松井　蓮之,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,2
仙台,MF,松井　蓮之,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,0,0,0,0,0,0,0,3,1,2,5
仙台,MF,松井　蓮之,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,1,0,1,1,0,1,0,1,1,0,3
仙台,MF,松井　蓮之,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),1,0,1,0,0,0,0,1,1,0,2
仙台,MF,松井　蓮之,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,0,0,0,1
仙台,MF,湯谷　杏吏,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,MF,湯谷　杏吏,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,MF,湯谷　杏吏,J2/J3 100,20260314,6,相模原,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,MF,杉山　耀建,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,2,0,1,2,0,2,0,1,0,1,2
仙台,MF,杉山　耀建,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,2,0,1,2,0,2,0,2,1,1,3
仙台,MF,杉山　耀建,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,3,1,2,3,1,2,0,3,0,3,6
仙台,MF,杉山　耀建,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),4,0,2,4,3,1,0,2,0,2,4
仙台,MF,杉山　耀建,J2/J3 100,20260314,6,相模原,○ 3 - 1,1,0,1,0,0,0,0,1,0,1,5
仙台,MF,南　創太,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,MF,南　創太,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
仙台,MF,南　創太,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,3,0,2,2,0,2,0,0,0,0,2
仙台,MF,南　創太,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),1,0,1,1,0,1,0,2,0,2,2
仙台,MF,南　創太,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),1,0,0,0,0,0,0,1,0,1,0
仙台,FW,梅木　翼,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,FW,荒木　駿太,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,1,0,0,0,0,0,0,1,1,0,2
仙台,FW,荒木　駿太,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,2,1,1,3
仙台,FW,荒木　駿太,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),1,0,0,1,1,0,0,0,0,0,0
仙台,FW,荒木　駿太,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),1,0,1,1,1,0,0,0,0,0,1
仙台,FW,荒木　駿太,J2/J3 100,20260314,6,相模原,○ 3 - 1,1,0,0,1,1,0,0,4,2,2,2
仙台,FW,宮崎　鴻,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,1,1,1,0,0,0,0,0,0,0,0
仙台,FW,宮崎　鴻,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,2
仙台,FW,宮崎　鴻,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
仙台,FW,小林　心,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,FW,小林　心,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,0,0,0,0,0,0,0,1,1,0,2
仙台,FW,小林　心,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,1,0,1,0
仙台,FW,小林　心,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),2,0,1,2,0,2,0,0,0,0,2
仙台,FW,小林　心,J2/J3 100,20260314,6,相模原,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,FW,中田　有祐,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,FW,中田　有祐,J2/J3 100,20260314,6,相模原,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
仙台,FW,古屋　歩夢,J2/J3 100,20260207,1,栃木Ｃ,○ 4 - 1,0,0,0,0,0,0,0,1,0,1,1
仙台,FW,古屋　歩夢,J2/J3 100,20260214,2,横浜FC,○ 1 - 0,2,0,2,2,2,0,0,0,0,0,0
仙台,FW,古屋　歩夢,J2/J3 100,20260222,3,栃木SC,○ 2 - 1,1,0,1,1,1,0,0,1,0,1,0
仙台,FW,古屋　歩夢,J2/J3 100,20260228,4,八戸,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,2,1,1,0
仙台,FW,古屋　歩夢,J2/J3 100,20260307,5,湘南,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,0,0,0,1
秋田,GK,山田　元気,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
秋田,GK,山田　元気,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,GK,山田　元気,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
秋田,GK,山田　元気,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,0,0,0,0,0
秋田,GK,山田　元気,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,GK,山田　元気,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,DF,岡﨑　亮平,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
秋田,DF,岡﨑　亮平,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,2
秋田,DF,岡﨑　亮平,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
秋田,DF,岡﨑　亮平,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,0,1,0,1,1
秋田,DF,岡﨑　亮平,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,DF,岡﨑　亮平,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,2
秋田,DF,才藤　龍治,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,2,2,0,2
秋田,DF,才藤　龍治,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,1,0,0,1,1,0,0,0,0,0,2
秋田,DF,才藤　龍治,J2/J3 100,20260221,3,相模原,○ 2 - 1,1,0,0,1,1,0,0,1,1,0,2
秋田,DF,才藤　龍治,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,0,0,0,0,0,0,0,0,0
秋田,DF,長谷川　巧,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
秋田,DF,長谷川　巧,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,1,0,1,3
秋田,DF,長谷川　巧,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,3,0,3,2
秋田,DF,長谷川　巧,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,0,0,0,0,0
秋田,DF,飯泉　涼矢,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,4
秋田,DF,飯泉　涼矢,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,2,1,1,3
秋田,DF,飯泉　涼矢,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,1,1,0,1
秋田,DF,長井　一真,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,DF,長井　一真,J2/J3 100,20260221,3,相模原,○ 2 - 1,2,0,1,2,1,1,0,0,0,0,5
秋田,DF,長井　一真,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,1,0,0,0,0,2,1,1,4
秋田,DF,長井　一真,J2/J3 100,20260308,5,山形,○ 1 - 0,1,0,0,0,0,0,2,0,0,0,2
秋田,DF,長井　一真,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,3,2,1,1,2
秋田,DF,高橋　秀典,J2/J3 100,20260207,1,湘南,○ 2 - 1,1,0,1,1,0,1,0,3,0,3,4
秋田,DF,高橋　秀典,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,1,0,0,0,1
秋田,DF,高橋　秀典,J2/J3 100,20260221,3,相模原,○ 2 - 1,1,0,0,1,0,1,1,0,0,0,1
秋田,DF,高橋　秀典,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,1,2,1,1,2
秋田,DF,高橋　秀典,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,DF,高橋　秀典,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
秋田,MF,中村　亮太,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,1,0,0,0,0,0,0,0,0
秋田,MF,中村　亮太,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,2,1,1,1
秋田,MF,中村　亮太,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,MF,水谷　拓磨,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
秋田,MF,水谷　拓磨,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,0,1,0,1,1
秋田,MF,水谷　拓磨,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,MF,水谷　拓磨,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,MF,中野　嘉大,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,2,2,0,2
秋田,MF,中野　嘉大,J2/J3 100,20260228,4,群馬,● 2 - 3,3,0,3,1,0,1,0,0,0,0,4
秋田,MF,中野　嘉大,J2/J3 100,20260308,5,山形,○ 1 - 0,1,1,1,0,0,0,0,1,1,0,2
秋田,MF,中野　嘉大,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,2,0,0,2,1,1,0,4,3,1,2
秋田,MF,吉岡　雅和,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,2
秋田,MF,吉岡　雅和,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,MF,藤山　智史,J2/J3 100,20260221,3,相模原,○ 2 - 1,1,0,1,0,0,0,0,0,0,0,0
秋田,MF,諸岡　裕人,J2/J3 100,20260207,1,湘南,○ 2 - 1,2,0,2,1,1,0,0,2,1,1,11
秋田,MF,諸岡　裕人,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,1,0,0,1,1,0,0,2,1,1,4
秋田,MF,諸岡　裕人,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,0,3,3,0,7
秋田,MF,諸岡　裕人,J2/J3 100,20260308,5,山形,○ 1 - 0,1,0,0,0,0,0,0,1,0,1,5
秋田,MF,諸岡　裕人,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,1,0,1,4
秋田,MF,大石　竜平,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,2,1,1,0,1
秋田,MF,大石　竜平,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,1,0,1,1,1,0,0,2,2,0,1
秋田,MF,大石　竜平,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,1,0,0,0,0
秋田,MF,石田　凌太郎,J2/J3 100,20260207,1,湘南,○ 2 - 1,1,0,1,0,0,0,2,1,0,1,2
秋田,MF,石田　凌太郎,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,MF,石田　凌太郎,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,1,1,0,1,1
秋田,MF,石田　凌太郎,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,0,1,0,1,1,0,0,0,1
秋田,MF,石田　凌太郎,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,1,3,0,3,4
秋田,MF,石田　凌太郎,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,1,1,1,0,0,0,0,0,0,0,0
秋田,MF,土井　紅貴,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,0
秋田,MF,土井　紅貴,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,1,0,1,2
秋田,MF,土井　紅貴,J2/J3 100,20260221,3,相模原,○ 2 - 1,1,1,1,1,0,1,0,0,0,0,1
秋田,MF,土井　紅貴,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,0,1,0,1,0,1,0,1,2
秋田,MF,土井　紅貴,J2/J3 100,20260308,5,山形,○ 1 - 0,1,0,0,1,0,1,0,0,0,0,1
秋田,MF,土井　紅貴,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,2
秋田,FW,佐藤　大樹,J2/J3 100,20260207,1,湘南,○ 2 - 1,2,0,1,1,0,1,4,2,2,0,2
秋田,FW,佐藤　大樹,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,1,1,1,1,1,0,2,1,1,0,3
秋田,FW,佐藤　大樹,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,1
秋田,FW,佐藤　大樹,J2/J3 100,20260228,4,群馬,● 2 - 3,8,1,5,5,3,2,3,4,3,1,3
秋田,FW,佐藤　大樹,J2/J3 100,20260308,5,山形,○ 1 - 0,2,0,2,1,1,0,0,1,1,0,1
秋田,FW,佐藤　大樹,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,1,0,1,0,0,0,3,1,1,0,4
秋田,FW,佐川　洸介,J2/J3 100,20260207,1,湘南,○ 2 - 1,1,0,0,0,0,0,0,0,0,0,0
秋田,FW,佐川　洸介,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,1,0,1,1,0,1,0,0,0,0,1
秋田,FW,佐川　洸介,J2/J3 100,20260221,3,相模原,○ 2 - 1,1,0,0,1,0,1,0,1,1,0,3
秋田,FW,佐川　洸介,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,0,1,1,0,0,0,0,0,1
秋田,FW,佐川　洸介,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,1,0,1,0
秋田,FW,佐川　洸介,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,FW,鈴木　翔大,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,1,0,1,1
秋田,FW,鈴木　翔大,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,2
秋田,FW,鈴木　翔大,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
秋田,FW,鈴木　翔大,J2/J3 100,20260228,4,群馬,● 2 - 3,0,0,0,0,0,0,0,0,0,0,1
秋田,FW,梅田　魁人,J2/J3 100,20260207,1,湘南,○ 2 - 1,2,0,0,2,1,1,0,1,1,0,0
秋田,FW,梅田　魁人,J2/J3 100,20260215,2,栃木Ｃ,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,FW,梅田　魁人,J2/J3 100,20260221,3,相模原,○ 2 - 1,0,0,0,0,0,0,0,2,0,2,1
秋田,FW,西村　真祈,J2/J3 100,20260207,1,湘南,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
秋田,FW,西村　真祈,J2/J3 100,20260228,4,群馬,● 2 - 3,1,0,1,1,0,1,0,0,0,0,0
秋田,FW,西村　真祈,J2/J3 100,20260308,5,山形,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
秋田,FW,西村　真祈,J2/J3 100,20260315,6,栃木SC,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
山形,GK,渋谷　飛翔,J2/J3 100,20260308,5,秋田,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
山形,GK,渋谷　飛翔,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,GK,トーマス　ヒュワード　ベル,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
山形,GK,トーマス　ヒュワード　ベル,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
山形,GK,トーマス　ヒュワード　ベル,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,0,0,0,0
山形,GK,トーマス　ヒュワード　ベル,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,DF,熊本　雄太,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
山形,DF,熊本　雄太,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
山形,DF,熊本　雄太,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,0,0,0,0
山形,DF,熊本　雄太,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,DF,熊本　雄太,J2/J3 100,20260308,5,秋田,● 0 - 1,0,0,0,0,0,0,0,1,0,1,4
山形,DF,川井　歩,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
山形,DF,川井　歩,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,1
山形,DF,川井　歩,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,DF,野嶽　寛也,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
山形,DF,野嶽　寛也,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,1,0,1,1,1,0,1,1,1,0,5
山形,DF,野嶽　寛也,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),1,0,1,1,0,1,0,1,1,0,2
山形,DF,野嶽　寛也,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,2
山形,DF,野嶽　寛也,J2/J3 100,20260308,5,秋田,● 0 - 1,1,0,0,1,1,0,0,2,2,0,9
山形,DF,野嶽　寛也,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,3
山形,DF,相馬　丞,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,DF,西村　慧祐,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,DF,西村　慧祐,J2/J3 100,20260308,5,秋田,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
山形,DF,城和　隼颯,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
山形,DF,城和　隼颯,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
山形,DF,城和　隼颯,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,1,1,0,1
山形,DF,城和　隼颯,J2/J3 100,20260308,5,秋田,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
山形,DF,城和　隼颯,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,2
山形,DF,岡本　一真,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,2,0,0,2,0,2,0,1,0,1,6
山形,DF,岡本　一真,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,3,0,1,2,0,2,0,1,0,1,4
山形,DF,岡本　一真,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),1,0,1,0,0,0,0,0,0,0,2
山形,DF,岡本　一真,J2/J3 100,20260308,5,秋田,● 0 - 1,2,0,2,0,0,0,0,3,0,3,3
山形,DF,岡本　一真,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,1,0,0,0,2
山形,DF,坂本　稀吏也,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,1,0,0,1,1,0,0,1,1,0,1
山形,DF,坂本　稀吏也,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,0,0,0,0
山形,DF,坂本　稀吏也,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,1,1,0,1
山形,DF,坂本　稀吏也,J2/J3 100,20260314,6,湘南,● 1 - 2,1,0,0,0,0,0,0,0,0,0,1
山形,MF,土居　聖真,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,1,0,1,3
山形,MF,土居　聖真,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,0
山形,MF,土居　聖真,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,0,0,0,2
山形,MF,土居　聖真,J2/J3 100,20260308,5,秋田,● 0 - 1,3,0,2,1,1,0,0,2,0,2,8
山形,MF,土居　聖真,J2/J3 100,20260314,6,湘南,● 1 - 2,2,0,1,2,1,1,0,0,0,0,3
山形,MF,國分　伸太郎,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,2
山形,MF,國分　伸太郎,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,0,0,0,0,0,0,3,2,2,0,2
山形,MF,國分　伸太郎,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,3,3,0,3
山形,MF,國分　伸太郎,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,1,1,0,0
山形,MF,國分　伸太郎,J2/J3 100,20260308,5,秋田,● 0 - 1,1,0,1,0,0,0,3,1,1,0,6
山形,MF,國分　伸太郎,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,2
山形,MF,吉尾　海夏,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,MF,寺山　翼,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,2
山形,MF,寺山　翼,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
山形,MF,寺山　翼,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),0,0,0,0,0,0,0,0,0,0,2
山形,MF,寺山　翼,J2/J3 100,20260301,4,相模原,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
山形,MF,寺山　翼,J2/J3 100,20260308,5,秋田,● 0 - 1,0,0,0,0,0,0,0,2,2,0,3
山形,MF,寺山　翼,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,1,0,1,2
山形,MF,田中　渉,J2/J3 100,20260314,6,湘南,● 1 - 2,0,0,0,0,0,0,0,0,0,0,1
山形,MF,中村　亮太朗,J2/J3 100,20260207,1,横浜FC,○ 2 - 1,3,0,1,3,1,2,0,3,1,2,4
山形,MF,中村　亮太朗,J2/J3 100,20260215,2,栃木SC,○ 2 - 1,2,0,0,2,2,0,0,2,1,1,7
山形,MF,中村　亮太朗,J2/J3 100,20260221,3,群馬,○ 1 - 1 (PK : 6 - 5),1,0,1,0,0,0,1,0,0,0,4
